Date,County,Precip
2015-06,Nevada,0.63
2015-07,Nevada,0.46
2015-08,Nevada,0.1
2015-09,Nevada,0.19
2015-10,Nevada,1.64
2015-11,Nevada,5.11
2015-12,Nevada,11.46
2016-01,Nevada,14.36
2016-02,Nevada,2.29
2016-03,Nevada,14.62
2016-04,Nevada,3.18
2016-05,Nevada,2.09
2016-06,Nevada,0.15
2016-07,Nevada,0.0
2016-08,Nevada,0.04
2016-09,Nevada,0.04
2016-10,Nevada,12.31
2016-11,Nevada,5.48
2016-12,Nevada,11.22
2017-01,Nevada,26.44
2017-02,Nevada,23.27
2017-03,Nevada,6.55
2017-04,Nevada,9.37
2017-05,Nevada,0.8
2017-06,Nevada,0.65
2017-07,Nevada,0.01
2017-08,Nevada,0.2
2017-09,Nevada,0.89
2017-10,Nevada,0.95
2017-11,Nevada,12.54
2017-12,Nevada,0.92
2018-01,Nevada,8.09
2018-02,Nevada,1.35
2018-03,Nevada,15.52
2018-04,Nevada,5.49
2018-05,Nevada,2.13
2018-06,Nevada,0.14
2018-07,Nevada,0.07
2018-08,Nevada,0.0
2018-09,Nevada,0.02
2018-10,Nevada,0.89
2018-11,Nevada,7.25
2018-12,Nevada,4.41
2019-01,Nevada,12.94
2019-02,Nevada,21.56
2019-03,Nevada,7.97
2019-04,Nevada,3.29
2019-05,Nevada,5.76
2019-06,Nevada,0.46
2019-07,Nevada,0.04
2019-08,Nevada,0.02
2019-09,Nevada,2.33
2019-10,Nevada,0.14
2019-11,Nevada,2.15
2019-12,Nevada,10.26
2020-01,Nevada,4.42
2020-02,Nevada,0.16
2020-03,Nevada,6.71
2020-04,Nevada,3.85
2020-05,Nevada,3.13
2020-06,Nevada,0.26
2020-07,Nevada,0.1
2020-08,Nevada,0.06
2020-09,Nevada,0.01
2020-10,Nevada,0.01
2020-11,Nevada,4.37
2020-12,Nevada,4.34
2021-01,Nevada,6.71
2021-02,Nevada,3.77
2021-03,Nevada,3.71
2021-04,Nevada,0.59
2021-05,Nevada,0.43
2021-06,Nevada,0.07
2021-07,Nevada,0.13
2021-08,Nevada,0.03
2021-09,Nevada,0.68
2021-10,Nevada,14.5
2013-01,Orange,1.14
2013-02,Orange,0.47
2013-03,Orange,0.68
2013-04,Orange,0.03
2013-05,Orange,0.45
2013-06,Orange,0.01
2013-07,Orange,0.05
2013-08,Orange,0.02
2013-09,Orange,0.01
2013-10,Orange,0.33
2013-11,Orange,0.6
2013-12,Orange,0.42
2014-01,Orange,0.04
2014-02,Orange,1.62
2014-03,Orange,1.08
2014-04,Orange,0.58
2014-05,Orange,0.05
2014-06,Orange,0.0
2014-07,Orange,0.02
2014-08,Orange,0.12
2014-09,Orange,0.12
2014-10,Orange,0.03
2014-11,Orange,0.5
2014-12,Orange,3.47
2015-01,Orange,0.84
2015-02,Orange,0.58
2015-03,Orange,0.65
2015-04,Orange,0.22
2015-05,Orange,1.01
2015-06,Orange,0.02
2015-07,Orange,0.19
2015-08,Orange,0.01
2015-09,Orange,0.96
2015-10,Orange,0.38
2015-11,Orange,0.26
2015-12,Orange,0.79
2016-01,Orange,2.54
2016-02,Orange,0.39
2016-03,Orange,1.21
2016-04,Orange,0.29
2016-05,Orange,0.25
2016-06,Orange,0.02
2016-07,Orange,0.0
2016-08,Orange,0.0
2016-09,Orange,0.04
2016-10,Orange,0.63
2016-11,Orange,1.2
2016-12,Orange,4.35
2017-01,Orange,8.31
2017-02,Orange,3.92
2017-03,Orange,0.13
2017-04,Orange,0.07
2017-05,Orange,0.39
2017-06,Orange,0.0
2017-07,Orange,0.01
2017-08,Orange,0.18
2017-09,Orange,0.1
2017-10,Orange,0.0
2017-11,Orange,0.05
2017-12,Orange,0.04
2018-01,Orange,1.7
2018-02,Orange,0.32
2018-03,Orange,1.81
2018-04,Orange,0.03
2018-05,Orange,0.13
2018-06,Orange,0.0
2018-07,Orange,0.01
2018-08,Orange,0.0
2018-09,Orange,0.0
2018-10,Orange,0.85
2018-11,Orange,1.37
2018-12,Orange,2.57
2019-01,Orange,5.07
2019-02,Orange,6.3
2019-03,Orange,1.97
2019-04,Orange,0.13
2019-05,Orange,0.85
2019-06,Orange,0.02
2019-07,Orange,0.02
2019-08,Orange,0.0
2019-09,Orange,0.02
2019-10,Orange,0.0
2019-11,Orange,2.63
2019-12,Orange,4.23
2020-01,Orange,0.23
2020-02,Orange,0.34
2020-03,Orange,3.84
2020-04,Orange,3.39
2020-05,Orange,0.09
2020-06,Orange,0.05
2020-07,Orange,0.0
2020-08,Orange,0.0
2020-09,Orange,0.0
2020-10,Orange,0.01
2020-11,Orange,0.36
2020-12,Orange,1.26
2021-01,Orange,1.87
2021-02,Orange,0.05
2021-03,Orange,1.52
2021-04,Orange,0.02
2021-05,Orange,0.07
2021-06,Orange,0.0
2021-07,Orange,0.07
2021-08,Orange,0.03
2021-09,Orange,0.06
2021-10,Orange,0.5
2013-01,Placer,1.23
2013-02,Placer,0.59
2013-03,Placer,3.14
2013-04,Placer,1.33
2013-05,Placer,1.75
2013-06,Placer,1.45
2013-07,Placer,0.05
2013-08,Placer,0.06
2013-09,Placer,1.5
2013-10,Placer,0.8
2013-11,Placer,1.58
2013-12,Placer,1.12
2014-01,Placer,2.26
2014-02,Placer,11.55
2014-03,Placer,6.33
2014-04,Placer,2.53
2014-05,Placer,1.21
2014-06,Placer,0.01
2014-07,Placer,0.23
2014-08,Placer,0.47
2014-09,Placer,1.33
2014-10,Placer,1.35
2014-11,Placer,4.13
2014-12,Placer,10.63
2015-01,Placer,0.12
2015-02,Placer,6.73
2015-03,Placer,0.75
2015-04,Placer,3.23
2015-05,Placer,1.93
2015-06,Placer,0.77
2015-07,Placer,0.3
2015-08,Placer,0.06
2015-09,Placer,0.15
2015-10,Placer,1.83
2015-11,Placer,4.98
2015-12,Placer,10.15
2016-01,Placer,12.37
2016-02,Placer,2.12
2016-03,Placer,12.08
2016-04,Placer,3.4
2016-05,Placer,2.18
2016-06,Placer,0.08
2016-07,Placer,0.0
2016-08,Placer,0.04
2016-09,Placer,0.06
2016-10,Placer,10.95
2016-11,Placer,4.25
2016-12,Placer,9.75
2017-01,Placer,25.03
2017-02,Placer,21.21
2017-03,Placer,6.08
2017-04,Placer,7.91
2017-05,Placer,1.08
2017-06,Placer,0.56
2017-07,Placer,0.01
2017-08,Placer,0.27
2017-09,Placer,0.91
2017-10,Placer,0.85
2017-11,Placer,11.12
2017-12,Placer,0.81
2018-01,Placer,7.27
2018-02,Placer,1.36
2018-03,Placer,15.13
2018-04,Placer,5.05
2018-05,Placer,2.13
2018-06,Placer,0.06
2018-07,Placer,0.09
2018-08,Placer,0.01
2018-09,Placer,0.02
2018-10,Placer,0.9
2018-11,Placer,6.3
2018-12,Placer,4.1
2019-01,Placer,11.64
2019-02,Placer,20.49
2019-03,Placer,7.68
2019-04,Placer,2.71
2019-05,Placer,5.48
2019-06,Placer,0.23
2019-07,Placer,0.03
2019-08,Placer,0.01
2019-09,Placer,1.72
2019-10,Placer,0.13
2019-11,Placer,2.09
2019-12,Placer,9.61
2020-01,Placer,3.79
2020-02,Placer,0.13
2020-03,Placer,6.63
2020-04,Placer,3.52
2020-05,Placer,2.5
2020-06,Placer,0.27
2020-07,Placer,0.06
2020-08,Placer,0.07
2020-09,Placer,0.01
2020-10,Placer,0.02
2020-11,Placer,4.11
2020-12,Placer,3.84
2021-01,Placer,5.65
2021-02,Placer,3.6
2021-03,Placer,3.45
2021-04,Placer,0.59
2021-05,Placer,0.51
2021-06,Placer,0.05
2021-07,Placer,0.09
2021-08,Placer,0.03
2021-09,Placer,0.63
2021-10,Placer,12.86
2013-01,Plumas,1.21
2013-02,Plumas,0.55
2013-03,Plumas,2.37
2013-04,Plumas,1.09
2013-05,Plumas,1.16
2013-06,Plumas,0.94
2013-07,Plumas,0.22
2013-08,Plumas,0.27
2013-09,Plumas,1.48
2013-10,Plumas,0.78
2013-11,Plumas,1.4
2013-12,Plumas,0.59
2014-01,Plumas,1.27
2014-02,Plumas,7.51
2014-03,Plumas,8.03
2014-04,Plumas,1.55
2014-05,Plumas,0.75
2014-06,Plumas,0.02
2014-07,Plumas,0.2
2014-08,Plumas,1.21
2014-09,Plumas,0.94
2014-10,Plumas,1.54
2014-11,Plumas,3.22
2014-12,Plumas,12.81
2015-01,Plumas,0.15
2015-02,Plumas,5.64
2015-03,Plumas,0.83
2015-04,Plumas,1.86
2015-05,Plumas,1.89
2015-06,Plumas,0.65
2015-07,Plumas,0.94
2015-08,Plumas,0.12
2015-09,Plumas,0.27
2015-10,Plumas,1.73
2015-11,Plumas,3.96
2015-12,Plumas,8.19
2016-01,Plumas,11.63
2016-02,Plumas,2.35
2016-03,Plumas,11.99
2016-04,Plumas,2.68
2016-05,Plumas,2.34
2016-06,Plumas,0.62
2016-07,Plumas,0.0
2016-08,Plumas,0.05
2016-09,Plumas,0.08
2016-10,Plumas,8.86
2016-11,Plumas,3.76
2016-12,Plumas,8.39
2017-01,Plumas,20.55
2017-02,Plumas,19.04
2017-03,Plumas,5.73
2017-04,Plumas,8.73
2017-05,Plumas,0.62
2017-06,Plumas,0.61
2017-07,Plumas,0.03
2017-08,Plumas,0.36
2017-09,Plumas,1.04
2017-10,Plumas,0.76
2017-11,Plumas,9.98
2017-12,Plumas,0.89
2018-01,Plumas,5.8
2018-02,Plumas,0.89
2018-03,Plumas,11.55
2018-04,Plumas,4.47
2018-05,Plumas,2.36
2018-06,Plumas,0.33
2018-07,Plumas,0.07
2018-08,Plumas,0.0
2018-09,Plumas,0.0
2018-10,Plumas,0.87
2018-11,Plumas,4.39
2018-12,Plumas,4.63
2019-01,Plumas,11.38
2019-02,Plumas,17.35
2019-03,Plumas,7.02
2019-04,Plumas,2.79
2019-05,Plumas,4.94
2019-06,Plumas,0.5
2019-07,Plumas,0.03
2019-08,Plumas,0.11
2019-09,Plumas,2.35
2019-10,Plumas,0.16
2019-11,Plumas,1.45
2019-12,Plumas,8.06
2020-01,Plumas,3.55
2020-02,Plumas,0.05
2020-03,Plumas,4.55
2020-04,Plumas,2.37
2020-05,Plumas,3.23
2020-06,Plumas,0.35
2020-07,Plumas,0.28
2020-08,Plumas,0.09
2020-09,Plumas,0.0
2020-10,Plumas,0.01
2020-11,Plumas,3.26
2020-12,Plumas,3.92
2021-01,Plumas,4.82
2021-02,Plumas,3.11
2021-03,Plumas,3.3
2021-04,Plumas,0.76
2021-05,Plumas,0.27
2021-06,Plumas,0.16
2021-07,Plumas,0.2
2021-08,Plumas,0.01
2021-09,Plumas,0.53
2021-10,Plumas,11.26
2013-01,Riverside,1.0
2013-02,Riverside,0.43
2013-03,Riverside,0.35
2013-04,Riverside,0.01
2013-05,Riverside,0.13
2013-06,Riverside,0.0
2013-07,Riverside,0.41
2013-08,Riverside,0.94
2013-09,Riverside,0.51
2013-10,Riverside,0.26
2013-11,Riverside,0.64
2013-12,Riverside,0.19
2014-01,Riverside,0.03
2014-02,Riverside,0.62
2014-03,Riverside,0.66
2014-04,Riverside,0.27
2014-05,Riverside,0.07
2014-06,Riverside,0.0
2014-07,Riverside,0.17
2014-08,Riverside,0.9
2014-09,Riverside,0.54
2014-10,Riverside,0.01
2014-11,Riverside,0.18
2014-12,Riverside,1.78
2015-01,Riverside,0.75
2015-02,Riverside,0.37
2015-03,Riverside,0.92
2015-04,Riverside,0.2
2015-05,Riverside,0.58
2015-06,Riverside,0.05
2015-07,Riverside,0.75
2015-08,Riverside,0.06
2015-09,Riverside,0.4
2015-10,Riverside,0.76
2015-11,Riverside,0.15
2015-12,Riverside,0.44
2016-01,Riverside,2.32
2016-02,Riverside,0.17
2016-03,Riverside,0.37
2016-04,Riverside,0.74
2016-05,Riverside,0.13
2016-06,Riverside,0.0
2016-07,Riverside,0.04
2016-08,Riverside,0.08
2016-09,Riverside,0.49
2016-10,Riverside,0.37
2016-11,Riverside,0.52
2016-12,Riverside,2.81
2017-01,Riverside,4.09
2017-02,Riverside,2.23
2017-03,Riverside,0.06
2017-04,Riverside,0.01
2017-05,Riverside,0.22
2017-06,Riverside,0.0
2017-07,Riverside,0.1
2017-08,Riverside,0.57
2017-09,Riverside,0.64
2017-10,Riverside,0.0
2017-11,Riverside,0.02
2017-12,Riverside,0.0
2018-01,Riverside,1.29
2018-02,Riverside,0.18
2018-03,Riverside,0.84
2018-04,Riverside,0.0
2018-05,Riverside,0.07
2018-06,Riverside,0.0
2018-07,Riverside,0.27
2018-08,Riverside,0.22
2018-09,Riverside,0.01
2018-10,Riverside,1.21
2018-11,Riverside,0.49
2018-12,Riverside,1.24
2019-01,Riverside,2.03
2019-02,Riverside,4.4
2019-03,Riverside,0.97
2019-04,Riverside,0.11
2019-05,Riverside,0.47
2019-06,Riverside,0.0
2019-07,Riverside,0.25
2019-08,Riverside,0.0
2019-09,Riverside,0.46
2019-10,Riverside,0.0
2019-11,Riverside,1.88
2019-12,Riverside,2.21
2020-01,Riverside,0.1
2020-02,Riverside,0.25
2020-03,Riverside,3.67
2020-04,Riverside,1.9
2020-05,Riverside,0.01
2020-06,Riverside,0.02
2020-07,Riverside,0.0
2020-08,Riverside,0.02
2020-09,Riverside,0.0
2020-10,Riverside,0.0
2020-11,Riverside,0.27
2020-12,Riverside,0.38
2021-01,Riverside,1.3
2021-02,Riverside,0.04
2021-03,Riverside,0.61
2021-04,Riverside,0.05
2021-05,Riverside,0.0
2021-06,Riverside,0.04
2021-07,Riverside,0.69
2021-08,Riverside,0.25
2021-09,Riverside,0.16
2021-10,Riverside,0.27
2013-01,Sacramento,1.1
2013-02,Sacramento,0.35
2013-03,Sacramento,1.45
2013-04,Sacramento,0.8
2013-05,Sacramento,0.38
2013-06,Sacramento,0.27
2013-07,Sacramento,0.0
2013-08,Sacramento,0.0
2013-09,Sacramento,0.59
2013-10,Sacramento,0.02
2013-11,Sacramento,1.06
2013-12,Sacramento,0.39
2014-01,Sacramento,0.22
2014-02,Sacramento,4.39
2014-03,Sacramento,2.21
2014-04,Sacramento,1.99
2014-05,Sacramento,0.06
2014-06,Sacramento,0.0
2014-07,Sacramento,0.04
2014-08,Sacramento,0.01
2014-09,Sacramento,0.42
2014-10,Sacramento,0.43
2014-11,Sacramento,1.51
2014-12,Sacramento,7.61
2015-01,Sacramento,0.02
2015-02,Sacramento,2.59
2015-03,Sacramento,0.25
2015-04,Sacramento,1.94
2015-05,Sacramento,0.17
2015-06,Sacramento,0.1
2015-07,Sacramento,0.01
2015-08,Sacramento,0.02
2015-09,Sacramento,0.02
2015-10,Sacramento,0.3
2015-11,Sacramento,1.92
2015-12,Sacramento,2.22
2016-01,Sacramento,5.86
2016-02,Sacramento,0.89
2016-03,Sacramento,5.22
2016-04,Sacramento,1.51
2016-05,Sacramento,0.48
2016-06,Sacramento,0.0
2016-07,Sacramento,0.0
2016-08,Sacramento,0.0
2016-09,Sacramento,0.0
2016-10,Sacramento,3.91
2016-11,Sacramento,1.57
2016-12,Sacramento,3.23
2017-01,Sacramento,10.18
2017-02,Sacramento,8.19
2017-03,Sacramento,2.66
2017-04,Sacramento,3.4
2017-05,Sacramento,0.12
2017-06,Sacramento,0.19
2017-07,Sacramento,0.0
2017-08,Sacramento,0.0
2017-09,Sacramento,0.01
2017-10,Sacramento,0.2
2017-11,Sacramento,2.76
2017-12,Sacramento,0.16
2018-01,Sacramento,4.47
2018-02,Sacramento,0.54
2018-03,Sacramento,5.24
2018-04,Sacramento,2.67
2018-05,Sacramento,0.4
2018-06,Sacramento,0.0
2018-07,Sacramento,0.0
2018-08,Sacramento,0.0
2018-09,Sacramento,0.0
2018-10,Sacramento,0.21
2018-11,Sacramento,2.99
2018-12,Sacramento,2.43
2019-01,Sacramento,4.53
2019-02,Sacramento,8.31
2019-03,Sacramento,3.77
2019-04,Sacramento,0.76
2019-05,Sacramento,3.33
2019-06,Sacramento,0.01
2019-07,Sacramento,0.0
2019-08,Sacramento,0.0
2019-09,Sacramento,0.24
2019-10,Sacramento,0.0
2019-11,Sacramento,0.73
2019-12,Sacramento,4.2
2020-01,Sacramento,1.28
2020-02,Sacramento,0.0
2020-03,Sacramento,2.03
2020-04,Sacramento,1.9
2020-05,Sacramento,0.59
2020-06,Sacramento,0.01
2020-07,Sacramento,0.0
2020-08,Sacramento,0.02
2020-09,Sacramento,0.0
2020-10,Sacramento,0.0
2020-11,Sacramento,0.73
2020-12,Sacramento,1.5
2021-01,Sacramento,2.85
2021-02,Sacramento,1.17
2021-03,Sacramento,1.31
2021-04,Sacramento,0.03
2021-05,Sacramento,0.01
2021-06,Sacramento,0.0
2021-07,Sacramento,0.0
2021-08,Sacramento,0.0
2021-09,Sacramento,0.02
2021-10,Sacramento,5.09
2013-01,San Benito,1.19
2013-02,San Benito,0.56
2013-03,San Benito,0.52
2013-04,San Benito,0.24
2013-05,San Benito,0.03
2013-06,San Benito,0.01
2013-07,San Benito,0.0
2013-08,San Benito,0.0
2013-09,San Benito,0.03
2013-10,San Benito,0.08
2013-11,San Benito,0.57
2013-12,San Benito,0.3
2014-01,San Benito,0.22
2014-02,San Benito,3.53
2014-03,San Benito,2.19
2014-04,San Benito,1.19
2014-05,San Benito,0.01
2014-06,San Benito,0.0
2014-07,San Benito,0.03
2014-08,San Benito,0.0
2014-09,San Benito,0.1
2014-10,San Benito,0.25
2014-11,San Benito,1.86
2014-12,San Benito,6.33
2015-01,San Benito,0.04
2015-02,San Benito,1.54
2015-03,San Benito,0.33
2015-04,San Benito,0.95
2015-05,San Benito,0.68
2015-06,San Benito,0.02
2015-07,San Benito,0.03
2015-08,San Benito,0.06
2015-09,San Benito,0.03
2015-10,San Benito,0.52
2015-11,San Benito,3.39
2015-12,San Benito,2.53
2016-01,San Benito,5.78
2016-02,San Benito,0.74
2016-03,San Benito,4.14
2016-04,San Benito,1.29
2016-05,San Benito,0.28
2016-06,San Benito,0.0
2016-07,San Benito,0.0
2016-08,San Benito,0.01
2016-09,San Benito,0.0
2016-10,San Benito,2.0
2016-11,San Benito,1.52
2016-12,San Benito,1.89
2017-01,San Benito,9.17
2017-02,San Benito,5.06
2017-03,San Benito,1.68
2017-04,San Benito,1.22
2017-05,San Benito,0.11
2017-06,San Benito,0.03
2017-07,San Benito,0.02
2017-08,San Benito,0.01
2017-09,San Benito,0.02
2017-10,San Benito,0.09
2017-11,San Benito,0.6
2017-12,San Benito,0.1
2018-01,San Benito,3.34
2018-02,San Benito,0.29
2018-03,San Benito,5.2
2018-04,San Benito,1.04
2018-05,San Benito,0.02
2018-06,San Benito,0.0
2018-07,San Benito,0.01
2018-08,San Benito,0.0
2018-09,San Benito,0.0
2018-10,San Benito,0.17
2018-11,San Benito,3.51
2018-12,San Benito,2.2
2019-01,San Benito,3.51
2019-02,San Benito,6.75
2019-03,San Benito,2.4
2019-04,San Benito,0.37
2019-05,San Benito,1.44
2019-06,San Benito,0.03
2019-07,San Benito,0.01
2019-08,San Benito,0.0
2019-09,San Benito,0.03
2019-10,San Benito,0.0
2019-11,San Benito,1.85
2019-12,San Benito,6.58
2020-01,San Benito,1.16
2020-02,San Benito,0.02
2020-03,San Benito,3.65
2020-04,San Benito,1.97
2020-05,San Benito,0.3
2020-06,San Benito,0.0
2020-07,San Benito,0.01
2020-08,San Benito,0.01
2020-09,San Benito,0.0
2020-10,San Benito,0.0
2020-11,San Benito,0.56
2020-12,San Benito,1.04
2021-01,San Benito,5.66
2021-02,San Benito,0.26
2021-03,San Benito,1.42
2021-04,San Benito,0.04
2021-05,San Benito,0.0
2021-06,San Benito,0.0
2021-07,San Benito,0.02
2021-08,San Benito,0.0
2021-09,San Benito,0.01
2021-10,San Benito,2.14
2013-01,San Bernardino,0.73
2013-02,San Bernardino,0.25
2013-03,San Bernardino,0.34
2013-04,San Bernardino,0.02
2013-05,San Bernardino,0.07
2013-06,San Bernardino,0.0
2013-07,San Bernardino,0.35
2013-08,San Bernardino,0.94
2013-09,San Bernardino,0.52
2013-10,San Bernardino,0.09
2013-11,San Bernardino,0.93
2013-12,San Bernardino,0.13
2014-01,San Bernardino,0.02
2014-02,San Bernardino,0.44
2014-03,San Bernardino,0.46
2014-04,San Bernardino,0.25
2014-05,San Bernardino,0.11
2014-06,San Bernardino,0.0
2014-07,San Bernardino,0.47
2014-08,San Bernardino,1.06
2014-09,San Bernardino,0.46
2014-10,San Bernardino,0.03
2014-11,San Bernardino,0.09
2014-12,San Bernardino,1.43
2015-01,San Bernardino,1.01
2015-02,San Bernardino,0.52
2015-03,San Bernardino,0.5
2015-04,San Bernardino,0.19
2015-05,San Bernardino,0.23
2015-06,San Bernardino,0.06
2015-07,San Bernardino,1.2
2015-08,San Bernardino,0.1
2015-09,San Bernardino,0.33
2015-10,San Bernardino,0.9
2015-11,San Bernardino,0.23
2015-12,San Bernardino,0.27
2016-01,San Bernardino,1.49
2016-02,San Bernardino,0.25
2016-03,San Bernardino,0.34
2016-04,San Bernardino,0.83
2016-05,San Bernardino,0.15
2016-06,San Bernardino,0.03
2016-07,San Bernardino,0.16
2016-08,San Bernardino,0.3
2016-09,San Bernardino,0.18
2016-10,San Bernardino,0.53
2016-11,San Bernardino,0.24
2016-12,San Bernardino,2.1
2017-01,San Bernardino,2.91
2017-02,San Bernardino,1.3
2017-03,San Bernardino,0.04
2017-04,San Bernardino,0.02
2017-05,San Bernardino,0.19
2017-06,San Bernardino,0.0
2017-07,San Bernardino,0.35
2017-08,San Bernardino,0.36
2017-09,San Bernardino,0.39
2017-10,San Bernardino,0.0
2017-11,San Bernardino,0.0
2017-12,San Bernardino,0.0
2018-01,San Bernardino,1.12
2018-02,San Bernardino,0.12
2018-03,San Bernardino,0.92
2018-04,San Bernardino,0.0
2018-05,San Bernardino,0.25
2018-06,San Bernardino,0.0
2018-07,San Bernardino,0.51
2018-08,San Bernardino,0.15
2018-09,San Bernardino,0.01
2018-10,San Bernardino,0.81
2018-11,San Bernardino,0.36
2018-12,San Bernardino,0.86
2019-01,San Bernardino,1.87
2019-02,San Bernardino,2.9
2019-03,San Bernardino,1.17
2019-04,San Bernardino,0.18
2019-05,San Bernardino,0.52
2019-06,San Bernardino,0.01
2019-07,San Bernardino,0.24
2019-08,San Bernardino,0.06
2019-09,San Bernardino,0.24
2019-10,San Bernardino,0.0
2019-11,San Bernardino,1.39
2019-12,San Bernardino,2.21
2020-01,San Bernardino,0.03
2020-02,San Bernardino,0.23
2020-03,San Bernardino,2.39
2020-04,San Bernardino,1.33
2020-05,San Bernardino,0.01
2020-06,San Bernardino,0.0
2020-07,San Bernardino,0.0
2020-08,San Bernardino,0.07
2020-09,San Bernardino,0.0
2020-10,San Bernardino,0.0
2020-11,San Bernardino,0.14
2020-12,San Bernardino,0.24
2021-01,San Bernardino,0.85
2021-02,San Bernardino,0.04
2021-03,San Bernardino,0.3
2021-04,San Bernardino,0.01
2021-05,San Bernardino,0.01
2021-06,San Bernardino,0.05
2021-07,San Bernardino,0.68
2021-08,San Bernardino,0.27
2021-09,San Bernardino,0.14
2021-10,San Bernardino,0.29
2013-01,San Diego,1.56
2013-02,San Diego,0.89
2013-03,San Diego,1.15
2013-04,San Diego,0.05
2013-05,San Diego,0.58
2013-06,San Diego,0.0
2013-07,San Diego,0.39
2013-08,San Diego,0.67
2013-09,San Diego,0.27
2013-10,San Diego,1.05
2013-11,San Diego,0.68
2013-12,San Diego,0.57
2014-01,San Diego,0.14
2014-02,San Diego,1.29
2014-03,San Diego,1.26
2014-04,San Diego,0.71
2014-05,San Diego,0.02
2014-06,San Diego,0.0
2014-07,San Diego,0.12
2014-08,San Diego,0.56
2014-09,San Diego,0.23
2014-10,San Diego,0.0
2014-11,San Diego,0.5
2014-12,San Diego,3.24
2015-01,San Diego,0.6
2015-02,San Diego,0.75
2015-03,San Diego,1.18
2015-04,San Diego,0.31
2015-05,San Diego,1.39
2015-06,San Diego,0.09
2015-07,San Diego,0.72
2015-08,San Diego,0.05
2015-09,San Diego,0.91
2015-10,San Diego,0.63
2015-11,San Diego,0.88
2015-12,San Diego,1.57
2016-01,San Diego,4.03
2016-02,San Diego,0.4
2016-03,San Diego,1.16
2016-04,San Diego,0.84
2016-05,San Diego,0.5
2016-06,San Diego,0.0
2016-07,San Diego,0.0
2016-08,San Diego,0.0
2016-09,San Diego,0.7
2016-10,San Diego,0.17
2016-11,San Diego,1.17
2016-12,San Diego,4.2
2017-01,San Diego,5.78
2017-02,San Diego,4.78
2017-03,San Diego,0.19
2017-04,San Diego,0.01
2017-05,San Diego,1.15
2017-06,San Diego,0.01
2017-07,San Diego,0.1
2017-08,San Diego,0.49
2017-09,San Diego,0.19
2017-10,San Diego,0.02
2017-11,San Diego,0.03
2017-12,San Diego,0.04
2018-01,San Diego,2.55
2018-02,San Diego,0.64
2018-03,San Diego,1.74
2018-04,San Diego,0.03
2018-05,San Diego,0.16
2018-06,San Diego,0.0
2018-07,San Diego,0.18
2018-08,San Diego,0.02
2018-09,San Diego,0.0
2018-10,San Diego,0.51
2018-11,San Diego,1.59
2018-12,San Diego,2.27
2019-01,San Diego,2.92
2019-02,San Diego,7.34
2019-03,San Diego,1.45
2019-04,San Diego,0.29
2019-05,San Diego,1.27
2019-06,San Diego,0.06
2019-07,San Diego,0.15
2019-08,San Diego,0.0
2019-09,San Diego,0.31
2019-10,San Diego,0.0
2019-11,San Diego,3.63
2019-12,San Diego,3.75
2020-01,San Diego,0.37
2020-02,San Diego,0.71
2020-03,San Diego,4.75
2020-04,San Diego,3.37
2020-05,San Diego,0.08
2020-06,San Diego,0.11
2020-07,San Diego,0.0
2020-08,San Diego,0.01
2020-09,San Diego,0.0
2020-10,San Diego,0.06
2020-11,San Diego,0.95
2020-12,San Diego,0.94
2021-01,San Diego,2.36
2021-02,San Diego,0.17
2021-03,San Diego,2.33
2021-04,San Diego,0.18
2021-05,San Diego,0.05
2021-06,San Diego,0.01
2021-07,San Diego,0.43
2021-08,San Diego,0.54
2021-09,San Diego,0.14
2021-10,San Diego,0.92
2013-01,San Francisco,0.59
2013-02,San Francisco,0.81
2013-03,San Francisco,0.8
2013-04,San Francisco,1.14
2013-05,San Francisco,0.06
2013-06,San Francisco,0.28
2013-07,San Francisco,0.0
2013-08,San Francisco,0.06
2013-09,San Francisco,0.61
2013-10,San Francisco,0.01
2013-11,San Francisco,1.39
2013-12,San Francisco,0.46
2014-01,San Francisco,0.08
2014-02,San Francisco,6.25
2014-03,San Francisco,3.3
2014-04,San Francisco,1.74
2014-05,San Francisco,0.1
2014-06,San Francisco,0.01
2014-07,San Francisco,0.03
2014-08,San Francisco,0.01
2014-09,San Francisco,0.58
2014-10,San Francisco,0.61
2014-11,San Francisco,2.57
2014-12,San Francisco,13.46
2015-01,San Francisco,0.0
2015-02,San Francisco,2.11
2015-03,San Francisco,0.13
2015-04,San Francisco,1.54
2015-05,San Francisco,0.11
2015-06,San Francisco,0.23
2015-07,San Francisco,0.06
2015-08,San Francisco,0.02
2015-09,San Francisco,0.08
2015-10,San Francisco,0.02
2015-11,San Francisco,1.66
2015-12,San Francisco,5.19
2016-01,San Francisco,7.46
2016-02,San Francisco,1.03
2016-03,San Francisco,7.2
2016-04,San Francisco,1.48
2016-05,San Francisco,0.16
2016-06,San Francisco,0.01
2016-07,San Francisco,0.02
2016-08,San Francisco,0.01
2016-09,San Francisco,0.0
2016-10,San Francisco,3.63
2016-11,San Francisco,2.31
2016-12,San Francisco,5.54
2017-01,San Francisco,10.63
2017-02,San Francisco,9.26
2017-03,San Francisco,4.12
2017-04,San Francisco,2.9
2017-05,San Francisco,0.01
2017-06,San Francisco,0.19
2017-07,San Francisco,0.0
2017-08,San Francisco,0.01
2017-09,San Francisco,0.27
2017-10,San Francisco,0.28
2017-11,San Francisco,3.77
2017-12,San Francisco,0.15
2018-01,San Francisco,5.61
2018-02,San Francisco,0.4
