MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20131224,06049,Modoc County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-12-24,2013-12-30,2
20131217,06049,Modoc County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-12-17,2013-12-23,2
20131210,06049,Modoc County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-12-10,2013-12-16,2
20131203,06049,Modoc County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-12-03,2013-12-09,2
20131126,06049,Modoc County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-11-26,2013-12-02,2
20131119,06049,Modoc County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-11-19,2013-11-25,2
20131112,06049,Modoc County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-11-12,2013-11-18,2
20131105,06049,Modoc County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-11-05,2013-11-11,2
20131029,06049,Modoc County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-10-29,2013-11-04,2
20131022,06049,Modoc County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-10-22,2013-10-28,2
20131015,06049,Modoc County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-10-15,2013-10-21,2
20131008,06049,Modoc County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-10-08,2013-10-14,2
20131001,06049,Modoc County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-10-01,2013-10-07,2
20130924,06049,Modoc County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-09-24,2013-09-30,2
20130917,06049,Modoc County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-09-17,2013-09-23,2
20130910,06049,Modoc County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-09-10,2013-09-16,2
20130903,06049,Modoc County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-09-03,2013-09-09,2
20130827,06049,Modoc County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-08-27,2013-09-02,2
20130820,06049,Modoc County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-08-20,2013-08-26,2
20130813,06049,Modoc County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-08-13,2013-08-19,2
20130806,06049,Modoc County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-08-06,2013-08-12,2
20130730,06049,Modoc County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-07-30,2013-08-05,2
20130723,06049,Modoc County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-07-23,2013-07-29,2
20130716,06049,Modoc County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-07-16,2013-07-22,2
20130709,06049,Modoc County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-07-09,2013-07-15,2
20130702,06049,Modoc County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-07-02,2013-07-08,2
20130625,06049,Modoc County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-06-25,2013-07-01,2
20130618,06049,Modoc County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-06-18,2013-06-24,2
20130611,06049,Modoc County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2013-06-11,2013-06-17,2
20130604,06049,Modoc County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2013-06-04,2013-06-10,2
20130528,06049,Modoc County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2013-05-28,2013-06-03,2
20130521,06049,Modoc County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2013-05-21,2013-05-27,2
20130514,06049,Modoc County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2013-05-14,2013-05-20,2
20130507,06049,Modoc County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2013-05-07,2013-05-13,2
20130430,06049,Modoc County,CA,0.00,3.67,96.33,0.00,0.00,0.00,2013-04-30,2013-05-06,2
20130423,06049,Modoc County,CA,0.00,3.67,96.33,0.00,0.00,0.00,2013-04-23,2013-04-29,2
20130416,06049,Modoc County,CA,0.00,5.38,94.62,0.00,0.00,0.00,2013-04-16,2013-04-22,2
20130409,06049,Modoc County,CA,0.00,5.38,94.62,0.00,0.00,0.00,2013-04-09,2013-04-15,2
20130402,06049,Modoc County,CA,0.00,5.38,64.82,29.81,0.00,0.00,2013-04-02,2013-04-08,2
20130326,06049,Modoc County,CA,0.00,5.38,64.82,29.81,0.00,0.00,2013-03-26,2013-04-01,2
20130319,06049,Modoc County,CA,0.00,5.38,64.82,29.81,0.00,0.00,2013-03-19,2013-03-25,2
20130312,06049,Modoc County,CA,0.00,5.38,64.82,29.81,0.00,0.00,2013-03-12,2013-03-18,2
20130305,06049,Modoc County,CA,0.00,4.67,65.59,29.74,0.00,0.00,2013-03-05,2013-03-11,2
20130226,06049,Modoc County,CA,0.00,5.29,64.97,29.74,0.00,0.00,2013-02-26,2013-03-04,2
20130219,06049,Modoc County,CA,0.00,5.07,65.19,29.74,0.00,0.00,2013-02-19,2013-02-25,2
20130212,06049,Modoc County,CA,0.00,5.07,65.19,29.74,0.00,0.00,2013-02-12,2013-02-18,2
20130205,06049,Modoc County,CA,0.00,5.07,44.32,50.61,0.00,0.00,2013-02-05,2013-02-11,2
20130129,06049,Modoc County,CA,0.00,5.07,44.32,50.61,0.00,0.00,2013-01-29,2013-02-04,2
20130122,06049,Modoc County,CA,0.00,5.07,44.32,50.61,0.00,0.00,2013-01-22,2013-01-28,2
20130115,06049,Modoc County,CA,0.00,5.07,44.32,50.61,0.00,0.00,2013-01-15,2013-01-21,2
20130108,06049,Modoc County,CA,0.00,5.07,44.52,50.41,0.00,0.00,2013-01-08,2013-01-14,2
20130101,06049,Modoc County,CA,0.00,4.46,45.13,50.41,0.00,0.00,2013-01-01,2013-01-07,2
20211130,06051,Mono County,CA,0.00,0.00,0.00,0.24,56.71,43.06,2021-11-30,2021-12-06,2
20211123,06051,Mono County,CA,0.00,0.00,0.00,0.24,56.71,43.06,2021-11-23,2021-11-29,2
20211116,06051,Mono County,CA,0.00,0.00,0.00,0.24,55.35,44.41,2021-11-16,2021-11-22,2
20211109,06051,Mono County,CA,0.00,0.00,0.00,0.24,55.35,44.41,2021-11-09,2021-11-15,2
20211102,06051,Mono County,CA,0.00,0.00,0.00,0.24,55.35,44.41,2021-11-02,2021-11-08,2
20211026,06051,Mono County,CA,0.00,0.00,0.00,0.24,55.35,44.41,2021-10-26,2021-11-01,2
20211019,06051,Mono County,CA,0.00,0.00,0.00,0.00,55.59,44.41,2021-10-19,2021-10-25,2
20211012,06051,Mono County,CA,0.00,0.00,0.00,0.00,55.59,44.41,2021-10-12,2021-10-18,2
20211005,06051,Mono County,CA,0.00,0.00,0.00,0.00,55.59,44.41,2021-10-05,2021-10-11,2
20210928,06051,Mono County,CA,0.00,0.00,0.00,0.00,55.59,44.41,2021-09-28,2021-10-04,2
20210921,06051,Mono County,CA,0.00,0.00,0.00,0.00,55.59,44.41,2021-09-21,2021-09-27,2
20210914,06051,Mono County,CA,0.00,0.00,0.00,0.00,55.59,44.41,2021-09-14,2021-09-20,2
20210907,06051,Mono County,CA,0.00,0.00,0.00,0.00,55.59,44.41,2021-09-07,2021-09-13,2
20210831,06051,Mono County,CA,0.00,0.00,0.00,0.00,55.59,44.41,2021-08-31,2021-09-06,2
20210824,06051,Mono County,CA,0.00,0.00,0.00,0.00,55.59,44.41,2021-08-24,2021-08-30,2
20210817,06051,Mono County,CA,0.00,0.00,0.00,0.00,55.59,44.41,2021-08-17,2021-08-23,2
20210810,06051,Mono County,CA,0.00,0.00,0.00,0.00,55.59,44.41,2021-08-10,2021-08-16,2
20210803,06051,Mono County,CA,0.00,0.00,0.00,0.00,55.59,44.41,2021-08-03,2021-08-09,2
20210727,06051,Mono County,CA,0.00,0.00,0.00,0.00,55.59,44.41,2021-07-27,2021-08-02,2
20210720,06051,Mono County,CA,0.00,0.00,0.00,0.00,55.76,44.24,2021-07-20,2021-07-26,2
20210713,06051,Mono County,CA,0.00,0.00,0.00,0.00,55.76,44.24,2021-07-13,2021-07-19,2
20210706,06051,Mono County,CA,0.00,0.00,0.00,15.93,39.83,44.24,2021-07-06,2021-07-12,2
20210629,06051,Mono County,CA,0.00,0.00,0.00,15.93,39.83,44.24,2021-06-29,2021-07-05,2
20210622,06051,Mono County,CA,0.00,0.00,0.00,15.93,39.83,44.24,2021-06-22,2021-06-28,2
20210615,06051,Mono County,CA,0.00,0.00,0.00,15.93,39.83,44.24,2021-06-15,2021-06-21,2
20210608,06051,Mono County,CA,0.00,0.00,0.00,15.93,39.83,44.24,2021-06-08,2021-06-14,2
20210601,06051,Mono County,CA,0.00,0.00,0.00,31.24,41.90,26.86,2021-06-01,2021-06-07,2
20210525,06051,Mono County,CA,0.00,0.00,0.00,31.24,41.90,26.86,2021-05-25,2021-05-31,2
20210518,06051,Mono County,CA,0.00,0.00,0.00,53.70,19.43,26.86,2021-05-18,2021-05-24,2
20210511,06051,Mono County,CA,0.00,0.00,0.00,53.70,19.43,26.86,2021-05-11,2021-05-17,2
20210504,06051,Mono County,CA,0.00,0.00,0.00,53.70,44.78,1.52,2021-05-04,2021-05-10,2
20210427,06051,Mono County,CA,0.00,0.00,0.00,61.66,36.82,1.52,2021-04-27,2021-05-03,2
20210420,06051,Mono County,CA,0.00,0.00,0.00,61.66,36.82,1.52,2021-04-20,2021-04-26,2
20210413,06051,Mono County,CA,0.00,0.00,0.00,61.66,36.82,1.52,2021-04-13,2021-04-19,2
20210406,06051,Mono County,CA,0.00,0.00,0.00,71.90,26.58,1.52,2021-04-06,2021-04-12,2
20210330,06051,Mono County,CA,0.00,0.00,0.00,71.90,26.58,1.52,2021-03-30,2021-04-05,2
20210323,06051,Mono County,CA,0.00,0.00,0.00,71.90,26.58,1.52,2021-03-23,2021-03-29,2
20210316,06051,Mono County,CA,0.00,0.00,0.00,71.90,26.58,1.52,2021-03-16,2021-03-22,2
20210309,06051,Mono County,CA,0.00,0.00,0.00,71.90,26.58,1.52,2021-03-09,2021-03-15,2
20210302,06051,Mono County,CA,0.00,0.00,16.81,55.08,26.58,1.52,2021-03-02,2021-03-08,2
20210223,06051,Mono County,CA,0.00,0.00,16.81,55.08,26.58,1.52,2021-02-23,2021-03-01,2
20210216,06051,Mono County,CA,0.00,0.00,16.81,55.67,26.23,1.28,2021-02-16,2021-02-22,2
20210209,06051,Mono County,CA,0.00,0.00,16.81,55.67,26.23,1.28,2021-02-09,2021-02-15,2
20210202,06051,Mono County,CA,0.00,0.00,16.81,55.67,26.23,1.28,2021-02-02,2021-02-08,2
20210126,06051,Mono County,CA,0.00,0.00,0.00,66.26,28.30,5.43,2021-01-26,2021-02-01,2
20210119,06051,Mono County,CA,0.00,0.00,0.00,72.39,27.61,0.00,2021-01-19,2021-01-25,2
20210112,06051,Mono County,CA,0.00,0.00,0.00,72.39,27.61,0.00,2021-01-12,2021-01-18,2
20210105,06051,Mono County,CA,0.00,0.00,0.00,88.45,11.55,0.00,2021-01-05,2021-01-11,2
20201229,06051,Mono County,CA,0.00,0.00,0.00,88.45,11.55,0.00,2020-12-29,2021-01-04,2
20201222,06051,Mono County,CA,0.00,0.00,0.00,88.45,11.55,0.00,2020-12-22,2020-12-28,2
20201215,06051,Mono County,CA,0.00,0.00,0.00,88.45,11.55,0.00,2020-12-15,2020-12-21,2
20201208,06051,Mono County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2020-12-08,2020-12-14,2
20201201,06051,Mono County,CA,0.00,0.00,97.75,2.25,0.00,0.00,2020-12-01,2020-12-07,2
20201124,06051,Mono County,CA,0.00,0.00,97.75,2.25,0.00,0.00,2020-11-24,2020-11-30,2
20201117,06051,Mono County,CA,0.00,0.00,97.75,2.25,0.00,0.00,2020-11-17,2020-11-23,2
20201110,06051,Mono County,CA,0.00,0.00,97.75,2.25,0.00,0.00,2020-11-10,2020-11-16,2
20201103,06051,Mono County,CA,0.00,0.00,98.15,1.85,0.00,0.00,2020-11-03,2020-11-09,2
20201027,06051,Mono County,CA,0.00,0.00,98.15,1.85,0.00,0.00,2020-10-27,2020-11-02,2
20201020,06051,Mono County,CA,0.00,0.00,98.15,1.85,0.00,0.00,2020-10-20,2020-10-26,2
20201013,06051,Mono County,CA,0.00,0.00,98.15,1.85,0.00,0.00,2020-10-13,2020-10-19,2
20201006,06051,Mono County,CA,0.00,0.00,98.15,1.85,0.00,0.00,2020-10-06,2020-10-12,2
20200929,06051,Mono County,CA,0.00,0.00,98.09,1.91,0.00,0.00,2020-09-29,2020-10-05,2
20200922,06051,Mono County,CA,0.00,0.00,98.09,1.91,0.00,0.00,2020-09-22,2020-09-28,2
20200915,06051,Mono County,CA,0.00,0.00,98.09,1.91,0.00,0.00,2020-09-15,2020-09-21,2
